"id","code","in_country","out_country","district_id"
"8762","591107","Xã Thạnh Thới An",,"575"
"8763","591108","Xã Thạnh Thới Thuận",,"575"
"8764","591111","Xã Viên Bình",,"575"
"8765","140103","Phường Chiềng Lề",,"578"
"8766","140107","Phường Tô Hiệu",,"578"
"8767","140106","Phường Quyết Thắng",,"578"
"8768","140105","Phường Quyết Tâm",,"578"
"8769","140108","Xã Chiềng Cọ",,"578"
"8770","140109","Xã Chiềng Đen",,"578"
"8771","140111","Xã Chiềng Xôm",,"578"
"8772","140101","Phường Chiềng An",,"578"
"8773","140102","Phường Chiềng Cơi",,"578"
"8774","140110","Xã Chiềng Ngần",,"578"
"8775","140112","Xã Hua La",,"578"
"8776","140104","Phường Chiềng Sinh",,"578"
"8777","140206","Xã Mường Chiên",,"579"
"8778","140201","Xã Cà Nàng",,"579"
"8779","140203","Xã Chiềng Khay",,"579"
"8780","140208","Xã Mường Giôn",,"579"
"8781","140211","Xã Pá Ma Pha Khinh",,"579"
"8782","140205","Xã Chiềng Ơn",,"579"
"8783","140207","Xã Mường Giàng",,"579"
"8784","140202","Xã Chiềng Bằng",,"579"
"8785","140209","Xã Mường Sại",,"579"
"8786","140210","Xã Nậm ét",,"579"
"8787","140204","Xã Chiềng Khoang",,"579"
"8788","140401","Thị trấn Thuận Châu",,"588"
"8789","140424","Xã Phỏng Lái",,"588"
"8790","140419","Xã Mường é",,"588"
"8791","140410","Xã Chiềng Pha",,"588"
"8792","140406","Xã Chiềng La",,"588"
"8793","140408","Xã Chiềng Ngàm",,"588"
"8794","140415","Xã Liệp Tè",,"588"
"8795","140414","Xã é Tòng",,"588"
"8796","140425","Xã Phỏng Lập",,"588"
"8797","140411","Xã Chiềng Sơ",,"588"
"8798","140407","Xã Chiềng Ly",,"588"
"8799","140422","Xã Nong Lay",,"588"
"8800","140420","Xã Mường Khiêng",,"588"
"8801","140418","Xã Mường Bám",,"588"
"8802","140416","Xã Long Hẹ",,"588"
"8803","140405","Xã Chiềng Bôm",,"588"
"8804","140427","Xã Thôn Mòn",,"588"
"8805","140429","Xã Tòng Lệnh",,"588"
"8806","140428","Xã Tòng Cọ",,"588"
"8807","140403","Xã Bó Mười",,"588"
"8808","140412","Xã Co Mạ",,"588"
"8809","140426","Xã Púng Tra",,"588"
"8810","140409","Xã Chiềng Pấc",,"588"
"8811","140421","Xã Nậm Lầu",,"588"
"8812","140404","Xã Bon Phặng",,"588"
"8813","140413","Xã Co Tòng",,"588"
"8814","140417","Xã Muội Nọi",,"588"
"8815","140423","Xã Pá Lông",,"588"
"8816","140402","Xã Bản Lầm",,"588"
"8817","140301","Thị trấn Ít Ong",,"587"
"8818","140312","Xã Nậm Giôn",,"587"
"8819","140305","Xã Chiềng Lao",,"587"
"8820","140308","Xã Hua Trai",,"587"
"8821","140314","Xã Ngọc Chiến",,"587"
"8822","140311","Xã Mường Trai",,"587"
"8823","140313","Xã Nậm Păm",,"587"
"8824","140306","Xã Chiềng Muôn",,"587"
"8825","140302","Xã Chiềng Ân",,"587"
"8826","140315","Xã Pi Toong",,"587"
"8827","140303","Xã Chiềng Công",,"587"
"8828","140316","Xã Tạ Bú",,"587"
"8829","140307","Xã Chiềng San",,"587"
"8830","140309","Xã Mường Bú",,"587"
"8831","140304","Xã Chiềng Hoa",,"587"
"8832","140310","Xã Mường Chùm",,"587"
"8833","140501","Thị trấn Bắc Yên",,"589"
"8834","140511","Xã Phiêng Ban",,"589"
"8835","140505","Xã Hang Chú",,"589"
"8836","140516","Xã Xín Vàng",,"589"
"8837","140515","Xã Tà Xùa",,"589"
"8838","140506","Xã Háng Đồng",,"589"
"8839","140502","Xã Bắc Ngà",,"589"
"8840","140509","Xã Làng Chếu",,"589"
"8841","140504","Xã Chim Vàn",,"589"
"8842","140510","Xã Mường Khoa",,"589"
"8843","140513","Xã Song Pe",,"589"
"8844","140507","Xã Hồng Ngài",,"589"
"8845","140514","Xã Tạ Khoa",,"589"
"8846","140508","Xã Hua Nhàn",,"589"
"8847","140512","Xã Phiêng Kôn",,"589"
"8848","140503","Xã Chiềng Sại",,"589"
"8849","140601","Thị trấn Phù Yên",,"584"
"8850","140620","Xã Suối Tọ",,"584"
"8851","140615","Xã Mường Thải",,"584"
"8852","140612","Xã Mường Cơi",,"584"
"8853","140617","Xã Quang Huy",,"584"
"8854","140605","Xã Huy Bắc",,"584"
"8855","140608","Xã Huy Thượng",,"584"
"8856","140621","Xã Tân Lang",,"584"
"8857","140604","Xã Gia Phù",,"584"
"8858","140625","Xã Tường Phù",,"584"
"8859","140606","Xã Huy Hạ",,"584"
"8860","140607","Xã Huy Tân",,"584"
"8861","140614","Xã Mường Lang",,"584"
"8862","140619","Xã Suối Bau",,"584"
"8863","140609","Xã Huy Tường",,"584"
"8864","140613","Xã Mường Do",,"584"
"8865","140618","Xã Sập Xa",,"584"
"8866","140626","Xã Tường Thượng",,"584"
"8867","140627","Xã Tường Tiến",,"584"
"8868","140624","Xã Tường Phong",,"584"
"8869","140623","Xã Tường Hạ",,"584"
"8870","140610","Xã Kim Bon",,"584"
"8871","140611","Xã Mường Bang",,"584"
"8872","140603","Xã Đá Đỏ",,"584"
"8873","140622","Xã Tân Phong",,"584"
"8874","140616","Xã Nam Phong",,"584"
"8875","140602","Xã Bắc Phong",,"584"
"8876","141001","Thị trấn Mộc Châu",,"583"
"8877","141002","Thị trấn NT Mộc Châu",,"583"
"8878","141005","Xã Chiềng Sơn",,"583"
"8879","141014","Xã Tân Hợp",,"583"
"8880","141012","Xã Qui Hướng",,"583"
"8881","141015","Xã Tân Lập",,"583"
"8882","141010","Xã Nà Mường",,"583"
"8883","141013","Xã Tà Lai",,"583"
"8884","141003","Xã Chiềng Hắc",,"583"
"8885","141007","Xã Hua Păng",,"583"
"8886","141004","Xã Chiềng Khừa",,"583"
"8887","141009","Xã Mường Sang",,"583"
"8888","141006","Xã Đông Sang",,"583"
"8889","141011","Xã Phiêng Luông",,"583"
"8890","141008","Xã Lóng Sập",,"583"
"8891","140801","Thị trấn Yên Châu",,"581"
"8892","140802","Xã Chiềng Đông",,"581"
"8893","140812","Xã Sập Vạt",,"581"
"8894","140807","Xã Chiềng Sàng",,"581"
"8895","140806","Xã Chiềng Pằn",,"581"
"8896","140814","Xã Viêng Lán",,"581"
"8897","140803","Xã Chiềng Hặc",,"581"
"8898","140810","Xã Mường Lựm",,"581"
"8899","140805","Xã Chiềng On",,"581"
"8900","140815","Xã Yên Sơn",,"581"
"8901","140804","Xã Chiềng Khoi",,"581"
"8902","140813","Xã Tú Nang",,"581"
"8903","140809","Xã Lóng Phiêng",,"581"
"8904","140811","Xã Phiêng Khoài",,"581"
"8905","140808","Xã Chiềng Tương",,"581"
"8906","140701","Thị trấn Hát Lót",,"582"
"8907","140711","Xã Chiềng Sung",,"582"
"8908","140715","Xã Mường Bằng",,"582"
"8909","140703","Xã Chiềng Chăn",,"582"
"8910","140717","Xã Mương Tranh",,"582"
"8911","140702","Xã Chiềng Ban",,"582"
"8912","140709","Xã Chiềng Mung",,"582"
"8913","140716","Xã Mường Bon",,"582"
"8914","140704","Xã Chiềng Chung",,"582"
"8915","140708","Xã Chiềng Mai",,"582"
"8916","140714","Xã Hát Lót",,"582"
"8917","140719","Xã Nà Pó",,"582"
"8918","140713","Xã Cò  Nòi",,"582"
"8919","140710","Xã Chiềng Nơi",,"582"
"8920","140720","Xã Phiêng Cằm",,"582"
"8921","140705","Xã Chiềng Dong",,"582"
"8922","140706","Xã Chiềng Kheo",,"582"
"8923","140712","Xã Chiềng Ve",,"582"
"8924","140707","Xã Chiềng Lương",,"582"
"8925","140721","Xã Phiêng Pằn",,"582"
"8926","140718","Xã Nà Ơt",,"582"
"8927","140722","Xã Tà Hộc",,"582"
"8928","140901","Thị trấn Sông Mã",,"585"
"8929","140902","Xã Bó Sinh",,"585"
"8930","140918","Xã Pú Pẩu",,"585"
"8931","140907","Xã Chiềng Phung",,"585"
"8932","140904","Xã Chiềng En",,"585"
"8933","140913","Xã Mường Lầm",,"585"
"8934","140917","Xã Nậm Ty",,"585"
"8935","140909","Xã Đứa Mòn",,"585"
"8936","140919","Xã Yên Hưng",,"585"
"8937","140908","Xã Chiềng Sơ",,"585"
"8938","140915","Xã Nà Ngựu",,"585"
"8939","140916","Xã Nậm Mằn",,"585"
"8940","140905","Xã Chiềng Khoong",,"585"
"8941","140903","Xã Chiềng Cang",,"585"
"8942","140910","Xã Huổi Một",,"585"
"8943","140914","Xã Mường Sai",,"585"
"8944","140911","Xã Mường Cai",,"585"
"8945","140912","Xã Mường Hung",,"585"
"8946","140906","Xã Chiềng Khương",,"585"
"8947","141107","Xã Sam Kha",,"586"
"8948","141106","Xã Púng Bánh",,"586"
"8949","141108","Xã Xốp Cộp",,"586"
"8950","141101","Xã Dồm Cang",,"586"
"8951","141105","Xã Nậm Lạnh",,"586"
"8952","141103","Xã Mường Lèo",,"586"
"8953","141104","Xã Mường Và",,"586"
"8954","141102","Xã Mường Lạn",,"586"
"8955","141210","Xã Suối Bàng",,"580"
"8956","141209","Xã Song Khủa",,"580"
"8957","141204","Xã Liên Hoà",,"580"
"8958","141212","Xã Tô Múa",,"580"
"8959","141207","Xã Mường Tè",,"580"
"8960","141201","Xã Chiềng Khoa",,"580"
"8961","141206","Xã Mường Men",,"580"
"8962","141208","Xã Quang Minh",,"580"
"8963","141213","Xã Vân Hồ",,"580"
"8964","141205","Xã Lóng Luông",,"580"
"8965","141203","Xã Chiềng Yên",,"580"
"8966","141202","Xã Chiềng Xuân",,"580"
"8967","141214","Xã Xuân Nha",,"580"
"8968","141211","Xã Tân Xuân",,"580"
"8969","460101","Phường 1",,"597"
"8970","460103","Phường 3",,"597"
"8971","460104","Phường 4",,"597"
"8972","460105","Phường Hiệp Ninh",,"597"
"8973","460102","Phường 2",,"597"
"8974","460110","Xã Thạnh Tân",,"597"
"8975","460109","Xã Tân Bình",,"597"
"8976","460108","Xã Bình Minh",,"597"
"8977","460106","Phường Ninh Sơn",,"597"
"8978","460107","Phường Ninh Thạnh",,"597"
"8979","460201","Thị trấn Tân Biên",,"592"
"8980","460205","Xã Tân Lập",,"592"
"8981","460207","Xã Thạnh Bắc",,"592"
"8982","460204","Xã Tân Bình",,"592"
"8983","460208","Xã Thạnh Bình",,"592"
"8984","460209","Xã Thạnh Tây",,"592"
"8985","460202","Xã Hòa Hiệp",,"592"
"8986","460206","Xã Tân Phong",,"592"
"8987","460203","Xã Mỏ Công",,"592"
"8988","460210","Xã Trà Vong",,"592"
"8989","46031","Thị trấn Tân Châu",,"593"
"8990","46035","Xã Tân Hà",,"593"
"8991","46034","Xã Tân Đông",,"593"
"8992","46038","Xã Tân Hội",,"593"
"8993","46037","Xã Tân Hòa",,"593"
"8994","46033","Xã Suối Ngô",,"593"
"8995","46032","Xã Suối Dây",,"593"
"8996","46036","Xã Tân Hiệp",,"593"
"8997","460312","Xã Thạnh Đông",,"593"
"8998","460311","Xã Tân Thành",,"593"
"8999","460310","Xã Tân Phú",,"593"
"9000","46039","Xã Tân Hưng",,"593"
"9001","460401","Thị trấn Dương Minh Châu",,"594"
"9002","460410","Xã Suối Đá",,"594"
"9003","460407","Xã Phan",,"594"
"9004","460409","Xã Phước Ninh",,"594"
"9005","460408","Xã Phước Minh",,"594"
"9006","460402","Xã Bàu Năng",,"594"
"9007","460405","Xã Chà Là",,"594"
"9008","460404","Xã Cầu Khởi",,"594"
"9009","460403","Xã Bến Củi",,"594"
"9010","460406","Xã Lộc Ninh",,"594"
"9011","460411","Xã Truông Mít",,"594"
"9012","46051","Thị trấn Châu Thành",,"590"
"9013","46056","Xã Hảo Đước",,"590"
"9014","460511","Xã Phước Vinh",,"590"
"9015","46055","Xã Đồng Khởi",,"590"
"9016","460512","Xã Thái Bình",,"590"
"9017","46053","Xã An Cơ",,"590"
"9018","46054","Xã Biên Giới",,"590"
"9019","46058","Xã Hòa Thạnh",,"590"
"9020","460515","Xã Trí Bình",,"590"
"9021","46057","Xã Hòa Hội",,"590"
"9022","46052","Xã An Bình",,"590"
"9023","460513","Xã Thanh Điền",,"590"
"9024","460514","Xã Thành Long",,"590"
"9025","460510","Xã Ninh Điền",,"590"
"9026","46059","Xã Long Vĩnh",,"590"
"9027","460601","Thị trấn Hòa Thành",,"591"
"9028","460602","Xã Hiệp Tân",,"591"
"9029","460603","Xã Long Thành Bắc",,"591"
"9030","460607","Xã Trường Hòa",,"591"
"9031","460606","Xã Trường Đông",,"591"
"9032","460605","Xã Long Thành Trung",,"591"
"9033","460608","Xã Trường Tây",,"591"
"9034","460604","Xã Long Thành Nam",,"591"
"9035","460801","Thị trấn Gò Dầu",,"596"
"9036","460808","Xã Thạnh Đức",,"596"
"9037","460803","Xã Cẩm Giang",,"596"
"9038","460804","Xã Hiệp Thạnh",,"596"
"9039","460802","Xã Bàu Đồn",,"596"
"9040","460806","Xã Phước Thạnh",,"596"
"9041","460805","Xã Phước Đông",,"596"
"9042","460807","Xã Phước Trạch",,"596"
"9043","460809","Xã Thanh Phước",,"596"
"9044","460701","Thị trấn Bến Cầu",,"595"
"9045","460704","Xã Long Chữ",,"595"
"9046","460707","Xã Long Phước",,"595"
"9047","460705","Xã Long Giang",,"595"
"9160","260402","Xã An Châu",,"599"
"9048","460709","Xã Tiên Thuận",,"595"
"9049","460706","Xã Long Khánh",,"595"
"9050","460703","Xã Lợi Thuận",,"595"
"9051","460708","Xã Long Thuận",,"595"
"9052","460702","Xã An Thạnh",,"595"
"9053","460901","Thị trấn Trảng Bàng",,"598"
"9054","460905","Xã Đôn Thuận",,"598"
"9055","460908","Xã Hưng Thuận",,"598"
"9056","460909","Xã Lộc Hưng",,"598"
"9057","460907","Xã Gia Lộc",,"598"
"9058","460906","Xã Gia Bình",,"598"
"9059","460911","Xã Phước Lưu",,"598"
"9060","460904","Xã Bình Thạnh",,"598"
"9061","460903","Xã An Tịnh",,"598"
"9062","460902","Xã An Hòa",,"598"
"9063","460910","Xã Phước Chỉ",,"598"
"9064","260105","Phường Lê Hồng Phong",,"601"
"9065","260101","Phường Bồ Xuyên",,"601"
"9066","260102","Phường Đề Thám",,"601"
"9067","260104","Phường Kỳ Bá",,"601"
"9068","260107","Phường Quang Trung",,"601"
"9069","260106","Phường Phú Khánh",,"601"
"9070","260108","Phường Tiền Phong",,"601"
"9071","260109","Phường Trần Hưng Đạo",,"601"
"9072","260110","Phường Trần Lãm",,"601"
"9073","260111","Xã Đông Hòa",,"601"
"9074","260103","Phường Hoàng Diệu",,"601"
"9075","260114","Xã Phú Xuân",,"601"
"9076","260119","Xã Vũ Phúc",,"601"
"9077","260116","Xã Vũ Chính",,"601"
"9078","260112","Xã Đông Mỹ",,"601"
"9079","260113","Xã Đông Thọ",,"601"
"9080","260117","Xã Vũ Đông",,"601"
"9081","260118","Xã Vũ Lạc",,"601"
"9082","260115","Xã Tân Bình",,"601"
"9083","260202","Thị trấn Quỳnh Côi",,"603"
"9084","260208","Xã An Khê",,"603"
"9085","260205","Xã An Đồng",,"603"
"9086","260224","Xã Quỳnh Hoa",,"603"
"9087","260230","Xã Quỳnh Lâm",,"603"
"9088","260236","Xã Quỳnh Thọ",,"603"
"9089","260207","Xã An Hiệp",,"603"
"9090","260225","Xã Quỳnh Hoàng",,"603"
"9091","260222","Xã Quỳnh Giao",,"603"
"9092","260213","Xã An Thái",,"603"
"9093","260204","Xã An Cầu",,"603"
"9094","260227","Xã Quỳnh Hồng",,"603"
"9095","260229","Xã Quỳnh Khê",,"603"
"9096","260231","Xã Quỳnh Minh",,"603"
"9097","260211","Xã An Ninh",,"603"
"9098","260233","Xã Quỳnh Ngọc",,"603"
"9099","260223","Xã Quỳnh Hải",,"603"
"9100","260201","Thị trấn An Bài",,"603"
"9101","260203","Xã An Ấp",,"603"
"9102","260226","Xã Quỳnh Hội",,"603"
"9103","260235","Xã Quỳnh Sơn",,"603"
"9104","260232","Xã Quỳnh Mỹ",,"603"
"9105","260212","Xã An Quí",,"603"
"9106","260214","Xã An Thanh",,"603"
"9107","260221","Xã Quỳnh Châu",,"603"
"9108","260217","Xã An Vũ",,"603"
"9109","260209","Xã An Lễ",,"603"
"9110","260228","Xã Quỳnh Hưng",,"603"
"9111","260220","Xã Quỳnh Bảo",,"603"
"9112","260210","Xã An Mỹ",,"603"
"9113","260234","Xã Quỳnh Nguyên",,"603"
"9114","260216","Xã An Vinh",,"603"
"9115","260238","Xã Quỳnh Xá",,"603"
"9116","260206","Xã An Dục",,"603"
"9117","260218","Xã Đông Hải",,"603"
"9118","260237","Xã Quỳnh Trang",,"603"
"9119","260215","Xã An Tràng",,"603"
"9120","260219","Xã Đồng Tiến",,"603"
"9121","260301","Thị trấn Hưng Hà",,"602"
"9122","260309","Xã Điệp Nông",,"602"
"9123","260327","Xã Tân Lễ",,"602"
"9124","260307","Xã Cộng Hòa",,"602"
"9125","260308","Xã Dân Chủ",,"602"
"9126","260304","Xã Canh Tân",,"602"
"9127","260315","Xã Hòa Tiến",,"602"
"9128","260319","Xã Hùng Dũng",,"602"
"9129","260328","Xã Tân Tiến",,"602"
"9130","260302","Thị trấn Hưng Nhân",,"602"
"9131","260310","Xã Đoan Hùng",,"602"
"9132","260313","Xã Duyên Hải",,"602"
"9133","260326","Xã Tân Hòa",,"602"
"9134","260334","Xã Văn Cẩm",,"602"
"9135","260303","Xã Bắc Sơn",,"602"
"9136","260312","Xã Đông Đô",,"602"
"9137","260325","Xã Phúc Khánh",,"602"
"9138","260321","Xã Liên Hiệp",,"602"
"9139","260329","Xã Tây Đô",,"602"
"9140","260332","Xã Thống Nhất",,"602"
"9141","260333","Xã Tiến Đức",,"602"
"9142","260330","Xã Thái Hưng",,"602"
"9143","260331","Xã Thái Phương",,"602"
"9144","260314","Xã Hòa Bình",,"602"
"9145","260306","Xã Chi Lăng",,"602"
"9146","260323","Xã Minh Khai",,"602"
"9147","260316","Xã Hồng An",,"602"
"9148","260320","Xã Kim Chung",,"602"
"9149","260317","Xã Hồng Lĩnh",,"602"
"9150","260324","Xã Minh Tân",,"602"
"9151","260335","Xã Văn Lang",,"602"
"9152","260311","Xã Độc Lập",,"602"
"9153","260305","Xã Chí Hòa",,"602"
"9154","260322","Xã Minh Hòa",,"602"
"9155","260318","Xã Hồng Minh",,"602"
"9156","260401","Thị trấn Đông Hưng",,"599"
"9157","260405","Xã Đô Lương",,"599"
"9158","260421","Xã Đông Phương",,"599"
"9159","260434","Xã Liên Giang",,"599"
"9161","260423","Xã Đông Sơn",,"599"
"9162","260408","Xã Đông Cường",,"599"
"9163","260442","Xã Phú Lương",,"599"
"9164","260436","Xã Mê Linh",,"599"
"9165","260435","Xã Lô Giang",,"599"
"9166","260417","Xã Đông La",,"599"
"9167","260438","Xã Minh Tân",,"599"
"9168","260426","Xã Đông Xá",,"599"
"9169","260404","Xã Chương Dương",,"599"
"9170","260439","Xã Nguyên Xá",,"599"
"9171","260440","Xã Phong Châu",,"599"
"9172","260433","Xã Hợp Tiến",,"599"
"9173","260432","Xã Hồng Việt",,"599"
"9174","260412","Xã Đông Hà",,"599"
"9175","260411","Xã Đông Giang",,"599"
"9176","260416","Xã Đông Kinh",,"599"
"9177","260414","Xã Đông Hợp",,"599"
"9178","260443","Xã Thăng Long",,"599"
"9179","260407","Xã Đông Các",,"599"
"9180","260441","Xã Phú Châu",,"599"
"9181","260428","Xã Hoa Lư",,"599"
"9182","260437","Xã Minh Châu",,"599"
"9183","260424","Xã Đông Tân",,"599"
"9184","260425","Xã Đông Vinh",,"599"
"9185","260409","Xã Đông Động",,"599"
"9186","260430","Xã Hồng Châu",,"599"
"9187","260403","Xã Bạch Đằng",,"599"
"9188","260444","Xã Trọng Quan",,"599"
"9189","260429","Xã Hoa Nam",,"599"
"9190","260431","Xã Hồng Giang",,"599"
"9191","260419","Xã Đông Phong",,"599"
"9192","260422","Xã Đông Quang",,"599"
"9193","260427","Xã Đông Xuân",,"599"
"9194","260406","Xã Đông Á",,"599"
"9195","260418","Xã Đông Lĩnh",,"599"
"9196","260413","Xã Đông Hoàng",,"599"
"9197","260410","Xã Đông Dương",,"599"
"9198","260415","Xã Đông Huy",,"599"
"9199","260420","Xã Đồng Phú",,"599"
"9200","260801","Thị trấn Diêm Điền",,"604"
"9201","260842","Xã Thụy Tân",,"604"
"9202","260845","Xã Thụy Trường",,"604"
"9203","260803","Xã Hồng Quỳnh",,"604"
"9204","260828","Xã Thụy Dũng",,"604"
"9205","260833","Xã Thụy Hồng",,"604"
"9206","260840","Xã Thụy Quỳnh",,"604"
"9207","260824","Xã Thụy An",,"604"
"9208","260837","Xã Thụy Ninh",,"604"
"9209","260834","Xã Thụy Hưng",,"604"
"9210","260847","Xã Thụy Việt",,"604"
"9211","260846","Xã Thụy Văn",,"604"
"9212","260848","Xã Thụy Xuân",,"604"
"9213","260829","Xã Thụy Dương",,"604"
"9214","260844","Xã Thụy Trình",,"604"
"9215","260825","Xã Thụy Bình",,"604"
"9216","260826","Xã Thụy Chính",,"604"
"9217","260827","Xã Thụy Dân",,"604"
"9218","260832","Xã Thụy Hải",,"604"
"9219","260839","Xã Thụy Phúc",,"604"
"9220","260836","Xã Thụy Lương",,"604"
"9221","260835","Xã Thụy Liên",,"604"
"9222","260830","Xã Thụy Duyên",,"604"
"9223","260831","Xã Thụy Hà",,"604"
"9224","260843","Xã Thụy Thanh",,"604"
"9225","260841","Xã Thụy Sơn",,"604"
"9226","260838","Xã Thụy Phong",,"604"
"9227","260821","Xã Thái Thượng",,"604"
"9228","260813","Xã Thái Nguyên",,"604"
"9229","260822","Xã Thái Thủy",,"604"
"9230","260806","Xã Thái Dương",,"604"
"9231","260807","Xã Thái Giang",,"604"
"9232","260809","Xã Thái Hòa",,"604"
"9233","260815","Xã Thái Sơn",,"604"
"9234","260811","Xã Thái Hồng",,"604"
"9235","260804","Xã Thái An",,"604"
"9236","260814","Xã Thái Phúc",,"604"
"9237","260812","Xã Thái Hưng",,"604"
"9238","260805","Xã Thái Đô",,"604"
"9239","260823","Xã Thái Xuyên",,"604"
"9240","260808","Xã Thái Hà",,"604"
"9241","260802","Xã  Mỹ Lộc",,"604"
"9242","260816","Xã Thái Tân",,"604"
"9243","260820","Xã Thái Thuần",,"604"
"9244","260810","Xã Thái Học",,"604"
"9245","260818","Xã Thái Thịnh",,"604"
"9246","260817","Xã Thái Thành",,"604"
"9247","260819","Xã Thái Thọ",,"604"
"9248","260701","Thị trấn Tiền Hải",,"605"
"9249","260705","Xã Đông Hải",,"605"
"9250","260712","Xã Đông Trà",,"605"
"9251","260708","Xã Đông Long",,"605"
"9252","260711","Xã Đông Quí",,"605"
"9253","260735","Xã Vũ Lăng",,"605"
"9254","260714","Xã Đông Xuyên",,"605"
"9255","260729","Xã Tây Lương",,"605"
"9256","260730","Xã Tây Ninh",,"605"
"9257","260713","Xã Đông Trung",,"605"
"9258","260706","Xã Đông Hoàng",,"605"
"9259","260709","Xã Đông Minh",,"605"
"9260","260727","Xã Tây An",,"605"
"9261","260710","Xã Đông Phong",,"605"
"9262","260702","Xã An Ninh",,"605"
"9263","260732","Xã Tây Sơn",,"605"
"9264","260704","Xã Đông Cơ",,"605"
"9265","260728","Xã Tây Giang",,"605"
"9266","260707","Xã Đông Lâm",,"605"
"9267","260726","Xã Phương Công",,"605"
"9268","260731","Xã Tây Phong",,"605"
"9269","260733","Xã Tây Tiến",,"605"
"9270","260716","Xã Nam Cường",,"605"
"9271","260734","Xã Vân Trường",,"605"
"9272","260722","Xã Nam Thắng",,"605"
"9273","260715","Xã Nam Chính",,"605"
"9274","260703","Xã Bắc Hải",,"605"
"9275","260724","Xã Nam Thịnh",,"605"
"9276","260717","Xã Nam Hà",,"605"
"9277","260723","Xã Nam Thanh",,"605"
"9278","260725","Xã Nam Trung",,"605"
"9279","260719","Xã Nam Hồng",,"605"
"9280","260720","Xã Nam Hưng",,"605"
"9281","260718","Xã Nam Hải",,"605"
"9282","260721","Xã Nam Phú",,"605"
"9283","260601","Thị trấn Thanh Nê",,"606"
"9284","260626","Xã Trà Giang",,"606"
"9285","260622","Xã Quốc Tuấn",,"606"
"9286","260602","Xã An Bình",,"606"
"9287","260635","Xã Vũ Tây",,"606"
"9288","260610","Xã Hồng Thái",,"606"
"9289","260606","Xã Bình Nguyên",,"606"
"9290","260634","Xã Vũ Sơn",,"606"
"9291","260612","Xã Lê Lợi",,"606"
"9292","260623","Xã Quyết Tiến",,"606"
"9293","260631","Xã Vũ Lễ",,"606"
"9294","260624","Xã Thanh Tân",,"606"
"9295","260625","Xã Thượng Hiền",,"606"
"9296","260616","Xã Nam Cao",,"606"
"9297","260608","Xã Đình Phùng",,"606"
"9298","260632","Xã Vũ Ninh",,"606"
"9299","260627","Xã Vũ An",,"606"
"9300","260619","Xã Quang Lịch",,"606"
"9301","260609","Xã Hòa Bình",,"606"
"9302","260605","Xã Bình Minh",,"606"
"9303","260633","Xã Vũ Quí",,"606"
"9304","260617","Xã Quang Bình",,"606"
"9305","260603","Xã An Bồi",,"606"
"9306","260637","Xã Vũ Trung",,"606"
"9307","260636","Xã Vũ Thắng",,"606"
"9308","260629","Xã Vũ Công",,"606"
"9309","260630","Xã Vũ Hòa",,"606"
"9310","260620","Xã Quang Minh",,"606"
"9311","260621","Xã Quang Trung",,"606"
"9312","260613","Xã Minh Hưng",,"606"
"9313","260618","Xã Quang Hưng",,"606"
"9314","260628","Xã Vũ Bình",,"606"
"9315","260614","Xã Minh Tân",,"606"
"9316","260615","Xã Nam Bình",,"606"
"9317","260607","Xã Bình Thanh",,"606"
"9318","260604","Xã Bình Định",,"606"
"9319","260611","Xã Hồng Tiến",,"606"
"9320","260501","Thị trấn Vũ Thư",,"600"
"9321","260508","Xã Hồng Lý",,"600"
"9322","260503","Xã Đồng Thanh",,"600"
"9323","260530","Xã Xuân Hòa",,"600"
"9324","260506","Xã Hiệp Hòa",,"600"
"9325","260514","Xã Phúc Thành",,"600"
"9326","260520","Xã Tân Phong",,"600"
"9327","260516","Xã Song Lãng",,"600"
"9328","260518","Xã Tân Hòa",,"600"
"9329","260523","Xã Việt Hùng",,"600"
"9330","260511","Xã Minh Lãng",,"600"
"9331","260510","Xã Minh Khai",,"600"
"9332","260504","Xã Dũng Nghĩa",,"600"
"9333","260512","Xã Minh Quang",,"600"
"9334","260517","Xã Tam Quang",,"600"
"9335","260519","Xã Tân Lập",,"600"
"9336","260502","Xã Bách Thuận",,"600"
"9337","260522","Xã Tự Tân",,"600"
"9338","260515","Xã Song An",,"600"
"9339","260521","Xã Trung An",,"600"
"9340","260526","Xã Vũ Hội",,"600"
"9341","260507","Xã Hòa Bình",,"600"
"9342","260513","Xã Nguyên Xá",,"600"
"9343","260524","Xã Việt Thuận",,"600"
"9344","260529","Xã Vũ Vinh",,"600"
"9345","260525","Xã Vũ Đoài",,"600"
"9346","260527","Xã Vũ Tiến",,"600"
"9347","260528","Xã Vũ Vân",,"600"
"9348","260505","Xã Duy Nhất",,"600"
"9349","260509","Xã Hồng Phong",,"600"
"9350","120108","Phường Quán Triều",,"609"
"9351","120110","Phường Quang Vinh",,"609"
"9352","120119","Phường Túc Duyên",,"609"
"9353","120104","Phường Hoàng Văn Thụ",,"609"
"9354","120118","Phường Trưng Vương",,"609"
"9355","120109","Phường Quang Trung",,"609"
"9356","120106","Phường Phan Đình Phùng",,"609"
"9357","120114","Phường Tân Thịnh",,"609"
"9358","120115","Phường Thịnh Đán",,"609"
"9359","120102","Phường Đồng Quang",,"609"
"9360","120103","Phường Gia Sàng",,"609"
"9361","120111","Phường Tân Lập",,"609"
"9362","120101","Phường Cam Giá",,"609"
"9363","120107","Phường Phú Xá",,"609"
"9364","120105","Phường Hương Sơn",,"609"
